game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_pitcher,vis_pitcher
KCA202404210,KCA,BAL,0,0,lugos001,irvic001
KCA202404220,KCA,TOR,0,0,singb001,kikuy001
KCA202404230,KCA,TOR,0,0,strac001,gausk001
KCA202404240,KCA,TOR,1,0,schrj001,rodry003
KCA202404250,KCA,TOR,2,0,ragac001,berrj001
KCA202405030,KCA,TEX,0,0,schrj001,winnc001
KCA202405040,KCA,TEX,0,1,wachm001,sborj002
KCA202405050,KCA,TEX,1,0,mcarj001,yatek001
KCA202405060,KCA,MIL,0,0,anden001,koenj001
KCA202405070,KCA,MIL,0,0,mcarj001,koenj001
KCA202405080,KCA,MIL,2,1,singb001,rossj002
KCA202405170,KCA,OAK,1,0,ragac001,spenm001
KCA202405180,KCA,OAK,2,0,lugos001,strir001
KCA202405190,KCA,OAK,2,0,singb001,searj001
KCA202405200,KCA,DET,0,0,wachm001,olsor001
KCA202405210,KCA,DET,2,0,marsa001,mizec001
KCA202405220,KCA,DET,0,0,ragac001,skubt001
KCA202405310,KCA,SDN,0,0,schrj001,matsy001
KCA202406010,KCA,SDN,2,1,marsa001,vasqr001
KCA202406020,KCA,SDN,0,0,kleiw001,matsy001
KCA202406070,KCA,SEA,0,7,anden001,stanr002
KCA202406080,KCA,SEA,1,1,marsa001,castl003
KCA202406090,KCA,SEA,0,1,mcarj001,baumm001
KCA202406100,KCA,NYA,0,2,lugos001,rodoc001
KCA202406110,KCA,NYA,0,2,singb001,strom001
KCA202406120,KCA,NYA,0,6,altad001,potec001
KCA202406130,KCA,NYA,0,0,mcarj001,holmc001
KCA202406240,KCA,MIA,0,0,ragac001,munor001
KCA202406250,KCA,MIA,1,0,hernc006,puk-a001
KCA202406260,KCA,MIA,0,0,zerpa001,brazh001
KCA202406270,KCA,CLE,0,0,longs002,liveb001
KCA202406280,KCA,CLE,0,1,marsa001,mcket001
KCA202406290,KCA,CLE,1,1,ragac001,bibet001
KCA202406300,KCA,CLE,1,0,lugos001,allel003
KCA202407020,KCA,TBA,0,0,singb001,littz001
KCA202407030,KCA,TBA,0,1,wachm001,pepir001
KCA202407040,KCA,TBA,0,2,marsa001,efliz001
KCA202407190,KCA,CHA,1,0,wachm001,flexc001
KCA202407200,KCA,CHA,3,0,singb001,cannj001
KCA202407210,KCA,CHA,0,0,lugos001,brebj001
KCA202407220,KCA,ARI,0,0,ragac001,diazy005
KCA202407230,KCA,ARI,1,3,marsa001,montj004
KCA202407240,KCA,ARI,0,0,mcarj001,mantj002
KCA202407260,KCA,CHN,0,0,singb001,hendk001
KCA202407270,KCA,CHN,0,2,lugos001,merrj001
KCA202407280,KCA,CHN,2,0,ragac001,assaj001
KCA202408050,KCA,BOS,0,0,singb001,paxtj001
KCA202408060,KCA,BOS,1,0,lugos001,bernb001
KCA202408070,KCA,BOS,1,0,ragac001,crawk001
KCA202408090,KCA,SLN,0,2,smitw002,libem001
KCA202408100,KCA,SLN,0,0,wachm001,fernr001
KCA202408190,KCA,ANA,0,0,lugos001,fulmc001
KCA202408200,KCA,ANA,0,0,ragac001,andet002
KCA202408210,KCA,ANA,0,0,lorem002,cuetj001
KCA202408230,KCA,PHI,1,0,wachm001,walkt004
KCA202408240,KCA,PHI,0,0,singb001,suarr001
KCA202408250,KCA,PHI,0,0,lugos001,allak001
KCA202409020,KCA,CLE,0,0,wachm001,willg004
KCA202409030,KCA,CLE,0,0,singb001,bibet001
KCA202409040,KCA,CLE,0,0,lugos001,liveb001
KCA202409060,KCA,MIN,0,0,ragac001,mattz001
KCA202409070,KCA,MIN,0,0,lyncd001,duraj002
KCA202409080,KCA,MIN,0,0,wachm001,woods002
KCA202409160,KCA,DET,0,0,longs002,hanib001
KCA202409170,KCA,DET,0,1,ercel001,holtt002
KCA202409180,KCA,DET,1,0,marsa001,skubt001
KCA202409200,KCA,SFN,0,1,wachm001,blacm001
KCA202409210,KCA,SFN,0,1,singb001,roupl001
KCA202409220,KCA,SFN,0,0,lugos001,snelb001
LAN202403210,LAN,SDN,1,5,yamay001,kingm002
LAN202403280,LAN,SLN,2,0,glast001,mikom001
LAN202403290,LAN,SLN,1,0,millb005,thomz002
LAN202403300,LAN,SLN,0,0,hurtk001,helsr001
LAN202403310,LAN,SLN,0,0,crisn001,kingj002
LAN202404010,LAN,SFN,1,0,paxtj001,winnk001
LAN202404020,LAN,SFN,1,0,yarbr001,webbl001
LAN202404030,LAN,SFN,0,0,glast001,harrk001
LAN202404120,LAN,SDN,1,2,vesia001,suarr002
LAN202404130,LAN,SDN,0,0,stong001,cosgt001
LAN202404140,LAN,SDN,0,0,feyej001,matsy001
LAN202404150,LAN,WAS,1,1,glast001,parkm001
LAN202404160,LAN,WAS,1,0,yarbr001,corbp001
LAN202404170,LAN,WAS,0,2,knacl001,irvij001
LAN202404190,LAN,NYN,0,0,hudsd001,garrr001
LAN202404200,LAN,NYN,1,1,yarbr001,tonkm001
LAN202404210,LAN,NYN,0,0,glast001,housa001
LAN202405030,LAN,ATL,0,1,grovm001,chavj001
LAN202405040,LAN,ATL,0,0,glast001,eldeb001
LAN202405050,LAN,ATL,2,0,paxtj001,friem001
LAN202405060,LAN,MIA,3,2,yarbr001,munor001
LAN202405070,LAN,MIA,4,1,yamay001,cabre003
LAN202405080,LAN,MIA,1,0,stong001,weatr001
LAN202405160,LAN,CIN,0,2,glast001,martn002
LAN202405170,LAN,CIN,1,0,grovm001,cruzf002
LAN202405180,LAN,CIN,0,0,buehw001,ashcg001
LAN202405190,LAN,CIN,0,0,banda001,diaza004
LAN202405200,LAN,ARI,0,0,yamay001,ceccs001
LAN202405210,LAN,ARI,0,0,stong001,pfaab001
LAN202405220,LAN,ARI,0,0,glast001,nelsr003
LAN202405310,LAN,COL,0,0,buehw001,hudsd002
LAN202406010,LAN,COL,0,0,yamay001,quanc001
LAN202406020,LAN,COL,2,0,stong001,gomba001
LAN202406110,LAN,TEX,3,0,paxtj001,dunnd001
LAN202406120,LAN,TEX,1,0,buehw001,latzj001
LAN202406130,LAN,TEX,0,2,grovm001,lorem002
LAN202406140,LAN,KCA,0,0,hudsd001,smitw002
LAN202406150,LAN,KCA,0,0,treib001,lugos001
LAN202406160,LAN,KCA,0,0,glast001,singb001
LAN202406210,LAN,ANA,0,0,banda001,garcl005
LAN202406220,LAN,ANA,0,0,glast001,plesz001
LAN202407020,LAN,ARI,1,0,phile001,sewap001
LAN202407030,LAN,ARI,4,1,yarbr001,jarvb001
LAN202407040,LAN,ARI,0,2,knacl001,martj011
LAN202407050,LAN,MIL,1,0,hudsd001,pegue001
LAN202407060,LAN,MIL,3,1,phile001,hudsb001
LAN202407070,LAN,MIL,0,0,wrobj001,junij001
LAN202407190,LAN,BOS,0,0,yarbr001,bernb001
LAN202407200,LAN,BOS,0,0,treib001,weisg001
LAN202407210,LAN,BOS,2,2,paxtj001,crawk001
LAN202407220,LAN,SFN,0,0,treib001,mille002
LAN202407230,LAN,SFN,2,0,knacl001,hickj002
LAN202407240,LAN,SFN,1,0,glast001,ray-r002
LAN202407250,LAN,SFN,0,0,treib001,roget002
LAN202408050,LAN,PHI,0,0,glast001,nolaa001
LAN202408060,LAN,PHI,0,0,kersc001,sancc002
LAN202408070,LAN,PHI,2,1,vesia001,philt002
LAN202408090,LAN,PIT,1,0,flahj002,kellm003
LAN202408100,LAN,PIT,1,0,kopem001,skenp001
LAN202408110,LAN,PIT,2,0,phile001,bednd001
LAN202408190,LAN,SEA,0,0,stong001,woo-b001
LAN202408200,LAN,SEA,0,2,kellj001,munoa002
LAN202408210,LAN,SEA,0,0,flahj002,gilbl002
LAN202408230,LAN,TBA,0,1,kopem001,rodrm001
LAN202408240,LAN,TBA,0,4,kellj001,rodrm001
LAN202408250,LAN,TBA,0,0,treib001,lover001
LAN202408270,LAN,BAL,0,0,flahj002,bowmm001
LAN202408280,LAN,BAL,1,0,banda001,burnc002
LAN202408290,LAN,BAL,0,0,millb005,povic001
LAN202409060,LAN,CLE,0,0,knacl001,boydm001
LAN202409070,LAN,CLE,6,0,honeb001,willg004
LAN202409080,LAN,CLE,0,0,flahj002,bibet001
LAN202409090,LAN,CHN,0,3,buehw001,thomk002
LAN202409100,LAN,CHN,0,0,phile001,imans001
LAN202409110,LAN,CHN,5,2,vesia001,armss001
LAN202409200,LAN,COL,0,0,vesia001,freek001
LAN202409210,LAN,COL,0,1,buehw001,vodnv001
LAN202409220,LAN,COL,0,3,treib001,halvs001
LAN202409240,LAN,SDN,1,0,knacl001,kingm002
LAN202409250,LAN,SDN,1,0,vesia001,estrj002
LAN202409260,LAN,SDN,0,0,banda001,scott003
MIA202403280,MIA,PIT,0,0,crond001,ortil003
MIA202403290,MIA,PIT,0,0,puk-a001,ryanr002
MIA202403300,MIA,PIT,0,0,weatr001,jonej008
MIA202403310,MIA,PIT,5,0,scott003,bednd001
MIA202404010,MIA,ANA,4,0,scott003,cimba001
MIA202404020,MIA,ANA,0,0,luzaj001,andet002
MIA202404030,MIA,ANA,0,2,puk-a001,sandp002
MIA202404120,MIA,ATL,0,1,roget003,friem001
MIA202404130,MIA,ATL,1,0,meyem001,salec001
MIA202404140,MIA,ATL,0,0,scott003,minta001
MIA202404150,MIA,SFN,0,0,sorig001,harrk001
MIA202404160,MIA,SFN,0,0,weatr001,walkr001
MIA202404170,MIA,SFN,0,0,crond001,winnk001
MIA202404260,MIA,WAS,0,0,faucc001,law-d001
MIA202404270,MIA,WAS,1,0,cabre003,barnj002
MIA202404280,MIA,WAS,6,0,benda001,law-d001
MIA202404290,MIA,WAS,0,0,roget003,irvij001
MIA202404300,MIA,COL,0,5,scott003,beekj001
MIA202405010,MIA,COL,0,0,munor001,hudsd002
MIA202405020,MIA,COL,2,0,smitb005,lawrj002
MIA202405100,MIA,PHI,0,0,roget003,suarr001
MIA202405110,MIA,PHI,0,0,luzaj001,walkt004
MIA202405120,MIA,PHI,0,3,benda001,sotog003
MIA202405170,MIA,NYN,0,0,luzaj001,scotc001
MIA202405180,MIA,NYN,0,2,scott003,lopej004
MIA202405190,MIA,NYN,0,4,sancs001,manas001
MIA202405200,MIA,MIL,0,0,scott003,whitm004
MIA202405210,MIA,MIL,0,1,puk-a001,myert001
MIA202405220,MIA,MIL,1,0,luzaj001,peraf001
MIA202405310,MIA,TEX,0,0,crond001,urenj001
MIA202406010,MIA,TEX,0,0,weatr001,lorem002
MIA202406020,MIA,TEX,0,3,roget003,heana001
MIA202406040,MIA,TBA,3,0,luzaj001,pepir001
MIA202406050,MIA,TBA,2,3,garrb001,lover001
MIA202406070,MIA,CLE,0,0,scott003,smitc009
MIA202406080,MIA,CLE,0,1,munor001,liveb001
MIA202406090,MIA,CLE,0,0,puk-a001,sandn001
MIA202406170,MIA,SLN,0,0,puk-a001,kitta001
MIA202406180,MIA,SLN,3,2,faucc001,roycc001
MIA202406190,MIA,SLN,2,0,scott003,fernr001
MIA202406210,MIA,SEA,0,1,benda001,votha001
MIA202406220,MIA,SEA,0,2,andes002,gilbl002
MIA202406230,MIA,SEA,4,0,puk-a001,millb004
MIA202407020,MIA,BOS,0,2,bellv001,crawk001
MIA202407030,MIA,BOS,1,0,roget003,bellb002
MIA202407040,MIA,BOS,0,1,andrm001,kellz001
MIA202407050,MIA,CHA,0,0,hoeib001,thord001
MIA202407060,MIA,CHA,0,1,brazh001,sorom001
MIA202407070,MIA,CHA,0,0,charj001,kopem001
MIA202407190,MIA,NYN,0,0,benda001,manas001
MIA202407200,MIA,NYN,0,0,munor001,sevel001
MIA202407210,MIA,NYN,0,0,crond001,scotc001
MIA202407220,MIA,NYN,0,0,chiry001,peted003
MIA202407230,MIA,BAL,0,1,puk-a001,suara001
MIA202407240,MIA,BAL,0,0,narda001,webbj002
MIA202407250,MIA,BAL,0,1,faucc001,canoy001
MIA202408050,MIA,CIN,0,2,munor001,martn002
MIA202408060,MIA,CIN,0,0,meyem001,lodon001
MIA202408070,MIA,CIN,5,0,bellv001,abboa001
MIA202408080,MIA,CIN,0,2,ramie006,farmb001
MIA202408090,MIA,SDN,0,0,degeb001,adamj002
MIA202408100,MIA,SDN,0,1,mcmij001,suarr002
MIA202408110,MIA,SDN,2,0,meyem001,ceasd001
MIA202408190,MIA,ARI,0,0,ollea001,pfaab001
MIA202408200,MIA,ARI,0,1,cabre003,rodre004
MIA202408210,MIA,ARI,2,1,narda001,flord002
MIA202408230,MIA,CHN,0,0,degeb001,hodgp001
MIA202408240,MIA,CHN,0,1,bellv001,imans001
MIA202408250,MIA,CHN,2,0,ollea001,assaj001
MIA202409030,MIA,WAS,0,0,meyem001,corbp001
MIA202409040,MIA,WAS,0,0,mcmij001,law-d001
MIA202409050,MIA,PHI,0,1,ollea001,suarr001
MIA202409060,MIA,PHI,0,3,kitca001,wheez001
MIA202409070,MIA,PHI,2,1,mcmij001,nolaa001
MIA202409080,MIA,PHI,2,0,cabre003,johns003
MIA202409170,MIA,LAN,2,0,venea001,grovm001
MIA202409180,MIA,LAN,0,0,weatr001,knacl001
MIA202409190,MIA,LAN,0,1,cabre003,flahj002
MIA202409200,MIA,ATL,3,0,bellv001,mortc002
MIA202409210,MIA,ATL,1,0,bachl001,friem001
MIA202409220,MIA,ATL,0,1,crond001,johnp001
MIL202404020,MIL,MIN,0,0,pegue001,varll001
MIL202404030,MIL,MIN,0,0,payaj001,duard001
MIL202404050,MIL,SEA,0,0,uriba001,munoa002
MIL202404060,MIL,SEA,0,0,halld004,millb004
MIL202404070,MIL,SEA,3,1,rea-c001,hance001
MIL202404150,MIL,SDN,1,0,rossj002,musgj001
MIL202404160,MIL,SDN,1,4,milew001,ceasd001
MIL202404170,MIL,SDN,0,0,uriba001,kingm002
MIL202404260,MIL,NYA,0,1,koenj001,tonkm001
MIL202404270,MIL,NYA,1,3,rossj002,rodoc001
MIL202404280,MIL,NYA,0,1,uriba001,marir001
MIL202404290,MIL,TBA,0,1,wilsb003,pepir001
MIL202404300,MIL,TBA,1,0,peraf001,alext001
MIL202405010,MIL,TBA,0,0,rea-c001,efliz001
MIL202405090,MIL,SLN,3,0,koenj001,grays001
MIL202405100,MIL,SLN,0,0,gassr001,lynnl001
MIL202405110,MIL,SLN,0,0,milnh001,kitta001
MIL202405120,MIL,SLN,3,0,pegue001,mikom001
MIL202405130,MIL,PIT,0,2,rea-c001,kellm003
MIL202405140,MIL,PIT,0,0,rossj002,prieq001
MIL202405150,MIL,PIT,0,0,gassr001,perem004
MIL202405270,MIL,CHN,0,0,hudsb001,leitm002
MIL202405280,MIL,CHN,0,0,megit001,nerih001
MIL202405290,MIL,CHN,2,0,koenj001,imans001
MIL202405300,MIL,CHN,0,1,hudsb001,littl001
MIL202405310,MIL,CHA,0,0,paree003,sorom001
MIL202406010,MIL,CHA,0,0,milnh001,kopem001
MIL202406020,MIL,CHA,0,2,peraf001,nastn001
MIL202406100,MIL,TOR,0,0,rea-c001,berrj001
MIL202406110,MIL,TOR,0,0,rodrc003,kikuy001
MIL202406120,MIL,TOR,0,1,myert001,pop-z001
MIL202406140,MIL,CIN,0,0,peraf001,greeh001
MIL202406150,MIL,CIN,0,0,wilsb003,abboa001
MIL202406160,MIL,CIN,0,1,rea-c001,simsl001
MIL202406240,MIL,TEX,0,0,pegue001,latzj001
MIL202406250,MIL,TEX,0,1,wilsb003,heana001
MIL202406260,MIL,TEX,0,0,koenj001,latzj001
MIL202406280,MIL,CHN,0,0,rea-c001,tailj001
MIL202406290,MIL,CHN,0,2,payaj001,littl001
MIL202406300,MIL,CHN,0,1,peraf001,hendk001
MIL202407090,MIL,PIT,0,0,rea-c001,prieq001
MIL202407100,MIL,PIT,2,0,myert001,perem004
MIL202407110,MIL,PIT,0,0,civaa001,skenp001
MIL202407120,MIL,WAS,0,1,peraf001,garcr008
MIL202407130,MIL,WAS,5,0,megit001,law-d001
MIL202407140,MIL,WAS,1,0,rea-c001,irvij001
MIL202407260,MIL,MIA,0,3,peraf001,roget003
MIL202407270,MIL,MIA,0,0,koenj001,hoeib001
MIL202407280,MIL,MIA,2,1,junij001,tylek001
MIL202407290,MIL,ATL,0,0,milnh001,chavj001
MIL202407300,MIL,ATL,0,0,rossj002,eldeb001
MIL202407310,MIL,ATL,2,0,koenj001,johnp001
MIL202408090,MIL,CIN,3,0,civaa001,spiec001
MIL202408100,MIL,CIN,0,0,payaj001,santt001
MIL202408110,MIL,CIN,0,0,rossj002,farmb001
MIL202408120,MIL,LAN,0,0,peraf001,kersc001
MIL202408130,MIL,LAN,0,0,rea-c001,stong001
MIL202408140,MIL,LAN,0,3,payaj001,honeb001
MIL202408150,MIL,LAN,3,0,hudsb001,hudsd001
MIL202408160,MIL,CLE,3,0,civaa001,willg004
MIL202408170,MIL,CLE,1,0,peraf001,bibet001
MIL202408180,MIL,CLE,1,0,rea-c001,liveb001
MIL202408270,MIL,SFN,0,0,payaj001,dovac001
MIL202408280,MIL,SFN,0,0,peraf001,harrk001
MIL202408290,MIL,SFN,0,0,civaa001,birdh001
MIL202409020,MIL,SLN,3,0,peraf001,palla001
MIL202409030,MIL,SLN,0,2,pegue001,helsr001
MIL202409040,MIL,SLN,0,2,payaj001,kitta001
MIL202409060,MIL,COL,0,0,montf001,feltr001
MIL202409070,MIL,COL,2,0,myert001,blact002
MIL202409080,MIL,COL,1,0,peraf001,freek001
MIL202409160,MIL,PHI,0,0,civaa001,suarr001
MIL202409170,MIL,PHI,0,0,montf001,wheez001
MIL202409180,MIL,PHI,0,0,willd004,estec001
MIL202409190,MIL,ARI,0,0,myert001,pfaab001
MIL202409200,MIL,ARI,0,1,halld004,gallz001
MIL202409210,MIL,ARI,0,2,civaa001,kellm002
MIL202409220,MIL,ARI,0,1,koenj001,martj011
MIL202409270,MIL,NYN,4,0,rossj002,manas001
MIL202409280,MIL,NYN,0,0,myert001,quinj001
MIL202409290,MIL,NYN,0,1,rea-c001,peted003
MIN202404040,MIN,CLE,0,0,lopep002,bibet001
MIN202404060,MIN,CLE,1,0,ryanj002,sandn001
MIN202404080,MIN,LAN,0,1,jackj001,paxtj001
MIN202404090,MIN,LAN,0,0,varll001,glast001
MIN202404100,MIN,LAN,1,1,fundk001,vesia001
MIN202404190,MIN,DET,2,1,thiec001,chafa001
MIN202404200,MIN,DET,0,0,oberb002,olsor001
MIN202404210,MIN,DET,0,2,varll001,mizec001
MIN202404220,MIN,CHA,2,0,paddc001,cannj001
MIN202404230,MIN,CHA,1,0,jackj001,wilss002
MIN202404240,MIN,CHA,0,0,ryanj002,crocg001
MIN202404250,MIN,CHA,0,0,sandc001,bankt001
MIN202405030,MIN,BOS,0,0,paddc001,houct001
MIN202405040,MIN,BOS,1,1,lopep002,boosc001
MIN202405050,MIN,BOS,0,0,ryanj002,bernb001
MIN202405060,MIN,SEA,0,0,jax-g001,castl003
MIN202405070,MIN,SEA,0,0,alcaj001,stanr002
MIN202405080,MIN,SEA,2,0,paddc001,kirbg001
MIN202405090,MIN,SEA,5,0,lopep002,gilbl002
MIN202405140,MIN,NYA,1,0,paddc001,rodoc001
MIN202405150,MIN,NYA,0,1,lopep002,strom001
MIN202405160,MIN,NYA,0,3,ryanj002,schmc002
MIN202405240,MIN,TEX,0,2,oberb002,urenj001
MIN202405250,MIN,TEX,1,0,sandc001,robed002
MIN202405260,MIN,TEX,0,0,lopep002,latzj001
MIN202405270,MIN,KCA,0,0,ryanj002,marsa001
MIN202405280,MIN,KCA,2,0,woods002,ragac001
MIN202405290,MIN,KCA,0,0,oberb002,lugos001
MIN202405300,MIN,KCA,0,2,thiec001,strac001
MIN202406100,MIN,COL,0,0,paddc001,hudsd002
MIN202406110,MIN,COL,0,0,thiec001,quanc001
MIN202406120,MIN,COL,5,1,lopep002,gomba001
MIN202406130,MIN,OAK,0,0,ryanj002,medil002
MIN202406140,MIN,OAK,0,4,duraj002,alexs001
MIN202406161,MIN,OAK,3,0,oberb002,searj001
MIN202406162,MIN,OAK,2,0,stauj001,jimed002
MIN202406180,MIN,TBA,0,3,duraj002,fairp001
MIN202406190,MIN,TBA,0,0,alcaj001,adamj002
MIN202406200,MIN,TBA,0,0,jax-g001,fairp001
MIN202407020,MIN,DET,0,0,alcaj001,vestw001
MIN202407030,MIN,DET,0,0,festd001,montk001
MIN202407040,MIN,DET,0,1,oberb002,maedk001
MIN202407050,MIN,HOU,0,0,lopep002,kingb001
MIN202407060,MIN,HOU,2,0,ryanj002,browh001
MIN202407070,MIN,HOU,0,0,duraj002,hadej001
MIN202407200,MIN,MIL,0,0,okers001,junij001
MIN202407210,MIN,MIL,0,0,jax-g001,koenj001
MIN202407220,MIN,PHI,0,2,oberb002,suarr001
MIN202407230,MIN,PHI,0,0,duraj002,sotog003
MIN202407240,MIN,PHI,0,0,duraj002,sotog003
MIN202408020,MIN,CHA,2,0,ryanj002,martd006
MIN202408030,MIN,CHA,0,0,oberb002,toust001
MIN202408040,MIN,CHA,2,0,sandc001,flexc001
MIN202408091,MIN,CLE,1,0,oberb002,cantj002
MIN202408092,MIN,CLE,1,0,sandc001,cobba001
MIN202408100,MIN,CLE,0,1,woods002,willg004
MIN202408110,MIN,CLE,0,0,thiec001,bibet001
MIN202408120,MIN,KCA,0,1,lopep002,singb001
MIN202408130,MIN,KCA,3,0,mattz001,lugos001
MIN202408140,MIN,KCA,0,0,varll001,ragac001
MIN202408230,MIN,SLN,0,0,festd001,palla001
MIN202408240,MIN,SLN,0,0,lopep002,grays001
MIN202408250,MIN,SLN,1,0,duraj002,armss001
MIN202408260,MIN,ATL,1,4,oberb002,friem001
MIN202408270,MIN,ATL,0,0,duraj002,igler001
MIN202408280,MIN,ATL,0,1,festd001,salec001
MIN202408300,MIN,TOR,0,0,lopep002,gausk001
MIN202408310,MIN,TOR,0,7,mattz001,berrj001
MIN202409010,MIN,TOR,0,1,jax-g001,greec003
MIN202409090,MIN,ANA,0,2,festd001,detmr001
MIN202409100,MIN,ANA,0,0,lopep002,canng001
MIN202409110,MIN,ANA,1,1,sandc001,kochj001
MIN202409130,MIN,CIN,0,0,oberb002,aguij002
MIN202409140,MIN,CIN,1,0,woods002,martn002
MIN202409150,MIN,CIN,0,0,sandc001,lowdr001
MIN202409240,MIN,MIA,0,0,oberb002,weatr001
MIN202409250,MIN,MIA,0,3,jax-g001,petem001
MIN202409260,MIN,MIA,0,1,blews001,malda001
MIN202409270,MIN,BAL,0,0,lopep002,povic001
MIN202409280,MIN,BAL,0,2,mattz001,davit005
MIN202409290,MIN,BAL,0,0,oberb002,suara001
NYA202404050,NYA,TOR,0,0,fergc001,garcy001
NYA202404060,NYA,TOR,3,0,weavl001,gausk001
NYA202404070,NYA,TOR,0,0,cousj001,franb002
NYA202404080,NYA,MIA,0,0,cortn001,luzaj001
NYA202404090,NYA,MIA,0,0,rodoc001,puk-a001
NYA202404100,NYA,MIA,0,0,strom001,weatr001
NYA202404190,NYA,TBA,0,0,santd003,devec001
NYA202404200,NYA,TBA,0,0,fergc001,adamj002
NYA202404210,NYA,TBA,1,0,gil-l001,civaa001
NYA202404220,NYA,OAK,0,0,gonzv001,ercel001
NYA202404230,NYA,OAK,4,1,strom001,blacp001
NYA202404240,NYA,OAK,2,0,schmc002,boylj001
NYA202404250,NYA,OAK,0,0,cortn001,wooda002
NYA202405030,NYA,DET,0,0,santd003,folej001
NYA202405040,NYA,DET,1,1,schmc002,mizec001
NYA202405050,NYA,DET,1,0,gonzv001,mills001
NYA202405070,NYA,HOU,3,1,gil-l001,verlj001
NYA202405080,NYA,HOU,2,1,rodoc001,arris001
NYA202405090,NYA,HOU,0,3,strom001,blanr001
NYA202405170,NYA,CHA,1,0,cortn001,clevm001
NYA202405180,NYA,CHA,2,1,gil-l001,kellb003
NYA202405190,NYA,CHA,0,0,rodoc001,flexc001
NYA202405200,NYA,SEA,2,0,holmc001,bazae001
NYA202405210,NYA,SEA,0,0,schmc002,woo-b001
NYA202405220,NYA,SEA,2,0,cortn001,millb004
NYA202405230,NYA,SEA,0,0,gil-l001,castl003
NYA202406040,NYA,MIN,0,0,gil-l001,oberb002
NYA202406050,NYA,MIN,4,0,rodoc001,paddc001
NYA202406060,NYA,MIN,0,1,weavl001,lopep002
NYA202406070,NYA,LAN,0,0,hamii001,grovm001
NYA202406080,NYA,LAN,0,0,cortn001,stong001
NYA202406090,NYA,LAN,0,0,fergc001,glast001
NYA202406180,NYA,BAL,0,0,cortn001,suara001
NYA202406190,NYA,BAL,1,1,holmc001,kimbc001
NYA202406200,NYA,BAL,0,1,gil-l001,bakeb001
NYA202406210,NYA,ATL,0,3,rodoc001,salec001
NYA202406220,NYA,ATL,2,1,strom001,mortc002
NYA202406230,NYA,ATL,0,0,cortn001,friem001
NYA202407020,NYA,CIN,0,0,gil-l001,ashcg001
NYA202407030,NYA,CIN,0,0,rodoc001,abboa001
NYA202407040,NYA,CIN,0,0,strom001,montf001
NYA202407050,NYA,BOS,0,0,kahnt001,slatj002
NYA202407060,NYA,BOS,1,0,hillt002,bernb001
NYA202407070,NYA,BOS,0,0,gil-l001,crawk001
NYA202407190,NYA,TBA,0,0,coleg001,efliz001
NYA202407200,NYA,TBA,0,0,cortn001,bradt002
NYA202407210,NYA,TBA,0,1,strom001,cleag001
NYA202407220,NYA,TBA,0,0,rodoc001,littz001
NYA202407230,NYA,NYN,0,0,tonkm001,quinj001
NYA202407240,NYA,NYN,1,0,coleg001,ottaa001
NYA202408020,NYA,TOR,2,3,strom001,littb002
NYA202408030,NYA,TOR,2,1,rodoc001,berrj001
NYA202408040,NYA,TOR,0,0,leitm002,franb002
NYA202408071,NYA,ANA,2,0,gil-l001,danid001
NYA202408072,NYA,ANA,0,0,warrw001,strih001
NYA202408080,NYA,ANA,0,1,cortn001,andet002
NYA202408101,NYA,TEX,1,0,rodoc001,eovan001
NYA202408102,NYA,TEX,0,0,weavl001,bradc003
NYA202408110,NYA,TEX,1,0,strom001,heana001
NYA202408200,NYA,CLE,2,0,mayzt001,herrt002
NYA202408210,NYA,CLE,2,0,cortn001,cantj002
NYA202408220,NYA,CLE,0,0,coleg001,willg004
NYA202408230,NYA,COL,0,0,rodoc001,freek001
NYA202408240,NYA,COL,0,1,warrw001,blalb001
NYA202408250,NYA,COL,2,1,strom001,gomba001
NYA202408300,NYA,SLN,0,0,strom001,fedde001
NYA202408310,NYA,SLN,0,0,warrw001,gibsk002
NYA202409010,NYA,SLN,0,0,cousj001,romej002
NYA202409090,NYA,KCA,0,1,cousj001,mcarj001
NYA202409100,NYA,KCA,0,0,strom001,lugos001
NYA202409110,NYA,KCA,0,0,weavl001,bubik001
NYA202409120,NYA,BOS,1,0,holmc001,wincj001
NYA202409130,NYA,BOS,0,0,leitm002,boosc001
NYA202409140,NYA,BOS,0,0,coleg001,bellb002
NYA202409150,NYA,BOS,0,0,rodoc001,crawk001
NYA202409240,NYA,BAL,0,0,schmc002,kremd001
NYA202409250,NYA,BAL,0,3,strom001,webbj002
NYA202409260,NYA,BAL,0,0,coleg001,burnc002
NYA202409270,NYA,PIT,0,0,kahnt001,mlodc001
NYA202409280,NYA,PIT,0,0,gil-l001,burrm001
NYA202409290,NYA,PIT,2,0,weavl001,holdc001
NYN202403290,NYN,MIL,0,0,quinj001,peraf001
NYN202403300,NYN,MIL,0,3,sevel001,pegue001
NYN202403310,NYN,MIL,0,1,megit002,rea-c001
NYN202404010,NYN,DET,0,0,tonkm001,folej001
NYN202404041,NYN,DET,0,0,tonkm001,mills001
NYN202404042,NYN,DET,0,0,garrr001,faeda001
NYN202404120,NYN,KCA,0,0,sevel001,wachm001
NYN202404130,NYN,KCA,3,1,manas001,marsa001
NYN202404140,NYN,KCA,0,0,raleb001,strac001
NYN202404150,NYN,PIT,0,0,ottaa001,chapa001
NYN202404160,NYN,PIT,0,0,garrr001,ortil003
