game_id,inputprogvers,visteam,hometeam,date,number,site,gametype,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,innings,scorer,umplf,umprf
KCM194907172,"""version 7RS(19) of 07/07/92""",BLG,KCM,1949/07/17,2,KAN05,regular,0:00PM,day,false,duncf102,motlb901,(none),vaugs901,"""Tom Thress""","""Tom Thress""",2024/05/01 8:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,7649,rombb101,richg102,blacj103,,7,,,
KCM194907180,"""version 7RS(19) of 07/07/92""",BLG,KCM,1949/07/18,0,WYM01,regular,0:00PM,night,false,campr901,seymb901,(none),hunth901,"""Tom Thress""","""Tom Thress""",2024/05/01 8:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,1800,collg101,blacj103,,,,,,
KCM194907190,"""version 7RS(19) of 07/07/92""",BLG,KCM,1949/07/19,0,OMA03,regular,0:00PM,night,false,schac902,akrou901,,,"""Tom Thress""","""Tom Thress""",2024/05/02 6:32AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,5185,barnf102,wilma101,,,,,,
KCM194907200,"""version 7RS(19) of 07/07/92""",BLG,KCM,1949/07/20,0,OMA03,regular,8:15PM,night,false,schac902,ohlib901,,,"""Tom Thress""","""Tom Thress""",2024/05/02 7:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,152,2465,byrdb101,duncf103,,,,,,
KCM194907210,"""version 7RS(19) of 07/07/92""",BLG,KCM,1949/07/21,0,DES02,regular,0:00PM,night,false,fishu901,rausu901,,,"""Tom Thress""","""Tom Thress""",2024/05/02 8:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,169,3284,rombb101,richg102,,,,,,
KCM194907241,"""version 7RS(19) of 07/07/92""",CAG,KCM,1949/07/24,1,KAN05,regular,0:00PM,day,false,duncf102,motlb901,(none),vaugs901,"""Tom Thress""","""Tom Thress""",2024/05/03 7:31PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,5699,jessg101,lamaj102,,,,,,
KCM194907242,"""version 7RS(19) of 07/07/92""",CAG,KCM,1949/07/24,2,KAN05,regular,0:00PM,day,false,motlb901,vaugs901,(none),duncf102,"""Tom Thress""","""Tom Thress""",2024/05/03 8:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,5699,smite111,collg101,mckig101,,7,,,
KCM194907260,"""version 7RS(19) of 07/07/92""",CAG,KCM,1949/07/26,0,KAN05,regular,0:00PM,night,false,duncf102,vaugs901,(none),motlb901,"""Tom Thress""","""Tom Thress""",2024/05/04 6:29AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,109,2254,richg102,mckig101,,,,,,
KCM194907290,"""version 7RS(19) of 07/07/92""",CAG,KCM,1949/07/29,0,OMA03,regular,0:00PM,night,false,schac902,keilu901,,,"""Tom Thress""","""Tom Thress""",2024/08/19 8:19PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,3172,smite111,collg101,,,,,,
KCM194907311,"""version 7RS(19) of 07/07/92""",MEM,KCM,1949/07/31,1,KAN05,regular,0:00PM,day,false,duncf102,motlb901,(none),vaugs901,"""Tom Thress""","""Tom Thress""",2024/04/25 3:44AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,5537,lamaj102,woods103,,,,,,
KCM194907312,"""version 7RS(19) of 07/07/92""",MEM,KCM,1949/07/31,2,KAN05,regular,0:00PM,day,false,duncf102,motlb901,(none),vaugs901,"""Tom Thress""","""Tom Thress""",2024/04/25 4:57AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,5537,richg102,harri101,,,7,,,
KCM194908010,"""version 7RS(19) of 07/07/92""",MEM,KCM,1949/08/01,0,HAS01,exhibition,0:00PM,night,false,grahu901,fries901,(none),granu901,"""Tom Thress""","""Tom Thress""",2024/04/26 3:20AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,1994,barnf102,harri101,,,,,,
KCM194908040,"""version 7RS(19) of 07/07/92""",MEM,KCM,1949/08/04,0,OMA03,regular,0:00PM,night,false,,,,,"""Tom Thress""","""Tom Thress""",2024/04/26 4:06AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,2993,thomf110,lamaj102,,,,,,
KCM194908050,"""version 7RS(19) of 07/07/92""",MEM,KCM,1949/08/05,0,KAN05,regular,0:00PM,night,false,duncf102,vaugs901,(none),motlb901,"""Tom Thress""","""Tom Thress""",2024/04/26 5:51AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,119,1800,richg102,hutcw101,,,,,,
KCM194908071,"""version 7RS(19) of 07/07/92""",HOE,KCM,1949/08/07,1,KAN05,regular,0:00PM,day,false,duncf102,motlb901,(none),vaugs901,"""Tom Thress""","""Tom Thress""",2024/05/19 12:04AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,4869,mannm101,barnf102,hearj101,,,,,
KCM194908072,"""version 7RS(19) of 07/07/92""",HOE,KCM,1949/08/07,2,KAN05,regular,0:00PM,day,false,duncf102,motlb901,(none),vaugs901,"""Tom Thress""","""Tom Thress""",2024/05/19 1:05AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,4869,lewir101,collg101,hearj101,,7,,,
KCM194908080,"""version 7RS(19) of 07/07/92""",HOE,KCM,1949/08/08,0,KAN05,regular,0:00PM,night,false,duncf102,vaugs901,(none),motlb901,"""Tom Thress""","""Tom Thress""",2024/05/19 1:42AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,95,2029,lamaj102,willc107,,,,,,
KCM194908100,"""version 7RS(19) of 07/07/92""",HOE,KCM,1949/08/10,0,GIN01,regular,0:00PM,night,false,cordi901,munrb901,,,"""Tom Thress""","""Tom Thress""",2024/05/19 11:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,1177,lewir101,duncm101,,,,,,
KCM194908110,"""version 7RS(19) of 07/07/92""",HOE,KCM,1949/08/11,0,OMA03,regular,0:00PM,night,false,schac902,akrou901,,,"""Tom Thress""","""Tom Thress""",2024/05/20 12:46AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,2888,mannm101,barnf102,,,,,,
KCM194909041,"""version 7RS(19) of 07/07/92""",NY6,KCM,1949/09/04,1,KAN05,regular,0:00PM,day,false,duncf102,motlb901,(none),vaugs901,"""Tom Thress""","""Tom Thress""",2024/05/29 12:23AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,3345,lamaj102,scanp101,,,,,,
KCM194909042,"""version 7RS(19) of 07/07/92""",NY6,KCM,1949/09/04,2,KAN05,regular,0:00PM,day,false,duncf102,motlb901,(none),vaugs901,"""Tom Thress""","""Tom Thress""",2024/05/29 1:03AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,3345,loper102,johnc103,,,7,,,
KCM194909051,"""version 7RS(19) of 07/07/92""",NY6,KCM,1949/09/05,1,KAN05,regular,0:00PM,day,false,duncf102,vaugs901,(none),motlb901,"""Tom Thress""","""Tom Thress""",2024/05/29 11:36PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,2500,stewr101,richg102,,,,,,
KCM194909052,"""version 7RS(19) of 07/07/92""",NY6,KCM,1949/09/05,2,KAN05,regular,0:00PM,day,false,,,,,"""Tom Thress""","""Tom Thress""",2024/05/30 12:05AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,2500,jenkp101,barnf102,,,7,,,
KCM194909080,"""version 7RS(19) of 07/07/92""",NY6,KCM,1949/09/08,0,CLC01,exhibition,0:00PM,night,false,,,,,"""Tom Thress""","""Tom Thress""",2024/05/30 10:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,1000,noblj101,thomh106,,,,,,
KCM194909111,"""version 7RS(19) of 07/07/92""",IN9,KCM,1949/09/11,1,OMA03,exhibition,0:00PM,day,false,ohlib901,schac902,,,"""Tom Thress""","""Tom Thress""",2024/05/30 11:31PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,1700,cohej101,lamaj102,,,7,,,
KCM194909112,"""version 7RS(19) of 07/07/92""",IN9,KCM,1949/09/11,2,OMA03,exhibition,0:00PM,day,false,schac902,ohlib901,,,"""Tom Thress""","""Tom Thress""",2024/05/31 12:16AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,1700,richg102,galar101,,,,,,
KCM194909130,"""version 7RS(19) of 07/07/92""",IN9,KCM,1949/09/13,0,FLC01,exhibition,0:00PM,night,false,mcnab901,kessa901,(none),titub901,"""Tom Thress""","""Tom Thress""",2024/05/28 1:07AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,650,barnf102,maddr101,,,,,,
KCM194909150,"""version 7RS(19) of 07/07/92""",IN9,KCM,1949/09/15,0,KEA01,exhibition,0:00PM,night,false,kreuu901,sticu901,,,"""Tom Thress""","""Tom Thress""",2024/06/01 11:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,0,cohej101,thomh106,cathw101,,,,,
KCM194909170,"""version 7RS(19) of 07/07/92""",IN9,KCM,1949/09/17,0,KAN05,exhibition,0:00PM,night,false,duncf102,vaugs901,(none),mayfu901,"""Tom Thress""","""Tom Thress""",2024/06/02 12:37AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,93,0,duncm101,cathw101,,,,,,
KCM194909181,"""version 7RS(19) of 07/07/92""",IN9,KCM,1949/09/18,1,KAN05,exhibition,0:00PM,day,false,duncf102,vaugs901,(none),mayfu901,"""Tom Thress""","""Tom Thress""",2024/06/02 1:24AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,3165,galar101,richg102,,,7,,,
KCM194909182,"""version 7RS(19) of 07/07/92""",IN9,KCM,1949/09/18,2,KAN05,exhibition,0:00PM,day,false,duncf102,mayfu901,(none),vaugs901,"""Tom Thress""","""Tom Thress""",2024/06/02 2:06AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,95,3165,barnf102,maddr101,,,7,,,
LCB194904120,"""version 7RS(19) of 07/07/92""",BLG,LCB,1949/04/12,0,MUS01,exhibition,0:00PM,night,false,rossu901,ary-u901,,,"""Tom Thress""","""Tom Thress""",2024/03/22 7:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,0,ferrt102,brewc102,rombb101,,,,,
LCB194905010,"""version 7RS(19) of 07/07/92""",PH5,LCB,1949/05/01,0,LOU05,regular,0:00PM,day,false,,,,,"""Tom Thress""","""Tom Thress""",2024/03/23 6:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,3350,brewc102,rickb102,,,,,,
LCB194905080,"""version 7RS(19) of 07/07/92""",NY6,LCB,1949/05/08,0,ATL04,regular,0:00PM,day,false,doylj901,meanl101,,,"""Tom Thress""","""Tom Thress""",2024/03/25 11:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,scanp101,jones105,,,,,,
LCB194905090,"""version 7RS(19) of 07/07/92""",CAG,LCB,1949/05/09,0,ATL04,regular,0:00PM,night,false,doylj901,meanl101,,,"""Tom Thress""","""Tom Thress""",2024/03/26 12:24AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,stroo101,clarw103,,,,,,
MEM194904010,"""version 7RS(19) of 07/07/92""",NY6,MEM,1949/04/01,0,GRE01,exhibition,0:00PM,night,false,longr102,westw901,,,"""Tom Thress""","""Tom Thress""",2024/03/22 9:58AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,700,piloj101,jenkp101,hutcw101,,,,,
MEM194907090,"""version 7RS(19) of 07/07/92""",BIR,MEM,1949/07/09,0,GRE02,regular,0:00PM,day,false,sharu901,longr102,,,"""Tom Thress""","""Tom Thress""",2024/04/25 5:47AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,1500,evanf101,whitl101,perra101,,,,,
NY6194905291,"""version 7RS(19) of 07/07/92""",BIR,NY6,1949/05/29,1,NYC14,regular,0:00PM,day,false,huntu902,bouru901,(none),drumj901,"""Tom Thress""","""Tom Thress""",2024/04/18 12:00AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,7500,scanp101,greab101,,,,,,
NY6194905292,"""version 7RS(19) of 07/07/92""",BIR,NY6,1949/05/29,2,NYC14,regular,0:00PM,day,false,huntu902,bouru901,(none),drumj901,"""Tom Thress""","""Tom Thress""",2024/04/18 1:06AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,7500,newbj101,loper102,,,,,,
NY6194907042,"""version 7RS(19) of 07/07/92""",BLG,NY6,1949/07/04,2,NWK04,regular,0:00PM,night,false,moorc901,suttm101,,,"""Tom Thress""","""Tom Thress""",2024/04/20 4:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,500,newka101,wilma101,,,,,,
NY6194907050,"""version 7RS(19) of 07/07/92""",BLG,NY6,1949/07/05,0,TRE01,regular,0:00PM,night,false,crosu901,smelu901,,,"""Tom Thress""","""Tom Thress""",2024/04/20 2:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,119,753,rodgs101,scanp101,blacj103,,,,,
NY6194907160,"""version 7RS(19) of 07/07/92""",CAG,NY6,1949/07/16,0,WIL04,regular,0:00PM,night,false,,,,,"""Tom Thress""","""Tom Thress""",2024/04/30 9:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,1500,jenkp101,jessg101,,,,,,
NY6194908071,"""version 7RS(19) of 07/07/92""",IN9,NY6,1949/08/07,1,NYC14,regular,0:00PM,day,false,drumj901,huntu902,(none),bouru901,"""Tom Thress""","""Tom Thress""",2024/05/21 6:47AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,99,7500,stewr101,cohej101,,,,,,
NY6194908072,"""version 7RS(19) of 07/07/92""",IN9,NY6,1949/08/07,2,NYC14,regular,0:00PM,day,false,huntu902,bouru901,(none),drumj901,"""Tom Thress""","""Tom Thress""",2024/05/21 11:26AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,173,7500,,,,,,,,
NY6194908080,"""version 7RS(19) of 07/07/92""",IN9,NY6,1949/08/08,0,WIL04,regular,0:00PM,night,false,mccrf901,trusu901,,,"""Tom Thress""","""Tom Thress""",2024/05/21 1:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,175,1124,wrigj105,butth101,,,,,,
NY6194908211,"""version 7RS(19) of 07/07/92""",HOE,NY6,1949/08/21,1,NYC14,regular,0:00PM,day,false,drumj901,huntu902,(none),bouru901,"""Tom Thress""","""Tom Thress""",2024/05/22 12:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,5000,hearj101,stewr101,lewir101,,,,,
NY6194908212,"""version 7RS(19) of 07/07/92""",HOE,NY6,1949/08/21,2,NYC14,regular,0:00PM,day,false,huntu902,bouru901,(none),drumj901,"""Tom Thress""","""Tom Thress""",2024/05/22 12:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,106,5000,scanp101,mannm101,,,,,,
NY6194908241,"""version 7RS(19) of 07/07/92""",MEM,NY6,1949/08/24,1,PHI11,regular,0:00PM,night,false,,,,,"""Tom Thress""","""Tom Thress""",2024/05/22 1:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,scanp101,hutcw101,,,,,,
PH5194905081,"""version 7RS(19) of 07/07/92""",KCM,PH5,1949/05/08,1,NWK04,regular,0:00PM,day,false,suttm101,moorc901,,,"""Tom Thress""","""Tom Thress""",2024/03/27 9:00AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,5200,rickb102,mcdab101,harrw101,,,,,
PH5194905082,"""version 7RS(19) of 07/07/92""",KCM,PH5,1949/05/08,2,NWK04,regular,0:00PM,day,false,suttm101,moorc901,,,"""Tom Thress""","""Tom Thress""",2024/03/27 9:29AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,5200,grifb102,lamaj102,,,7,,,
PH5194905120,"""version 7RS(19) of 07/07/92""",IN9,PH5,1949/05/12,0,WIL04,regular,0:00PM,night,false,mccrf901,trusu901,,,"""Tom Thress""","""Tom Thress""",2024/04/08 11:29AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,1200,davip103,harrw101,,,,,,
PH5194905131,"""version 7RS(19) of 07/07/92""",IN9,PH5,1949/05/13,1,PHI11,regular,0:00PM,night,false,,,,,"""Tom Thress""","""Tom Thress""",2024/04/10 12:34AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,8243,millh104,cathw101,,,,,,
PH5194905132,"""version 7RS(19) of 07/07/92""",IN9,PH5,1949/05/13,2,PHI11,regular,0:00PM,night,false,,,,,"""Tom Thress""","""Tom Thress""",2024/04/10 10:37AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,8243,thomg105,butth101,rickb102,,,,,
PH5194905190,"""version 7RS(19) of 07/07/92""",BLG,PH5,1949/05/19,0,CHE01,regular,0:00PM,night,false,mccrf901,pitku901,,,"""Tom Thress""","""Tom Thress""",2024/04/10 12:03AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,day-l101,millh104,,,,,,
PH5194905291,"""version 7RS(19) of 07/07/92""",HOE,PH5,1949/05/29,1,NWK04,regular,0:00PM,day,false,suttm101,moorc901,,,"""Tom Thress""","""Tom Thress""",2024/04/19 8:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,3000,lewir101,millh104,,,,,,
PH5194905292,"""version 7RS(19) of 07/07/92""",HOE,PH5,1949/05/29,2,NWK04,regular,0:00PM,day,false,moorc901,suttm101,,,"""Tom Thress""","""Tom Thress""",2024/04/19 5:57PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,3000,hearj101,rickb102,,,7,,,
PH5194905301,"""version 7RS(19) of 07/07/92""",HOE,PH5,1949/05/30,1,CHE01,regular,0:00PM,day,false,zoshu901,trusu901,,,"""Tom Thress""","""Tom Thress""",2024/04/19 11:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,grifb102,gainj102,,,,,,
PH5194905302,"""version 7RS(19) of 07/07/92""",HOE,PH5,1949/05/30,2,WIL04,regular,0:00PM,night,false,pitku901,trusu901,,,"""Tom Thress""","""Tom Thress""",2024/04/20 12:31AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,174,0,mannm101,browb107,,,,,,
PH5194906020,"""version 7RS(19) of 07/07/92""",HOE,PH5,1949/06/02,0,BRI01,regular,0:00PM,night,false,schuu902,zealu901,,,"""Tom Thress""","""Tom Thress""",2024/04/20 2:03AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,147,750,rickb102,hearj101,,,,,,
PH5194906062,"""version 7RS(19) of 07/07/92""",HOE,PH5,1949/06/06,2,PHI11,regular,0:00PM,night,false,,,,,"""Tom Thress""","""Tom Thress""",2024/05/01 3:18PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,7448,hearj101,gainj102,,,,,,
PH5194906070,"""version 7RS(19) of 07/07/92""",BIR,PH5,1949/06/07,0,CHE01,regular,0:00PM,night,false,pitku901,zoshu901,,,"""Tom Thress""","""Tom Thress""",2024/05/01 4:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,grifb102,wattd101,,,,,,
PH5194907241,"""version 7RS(19) of 07/07/92""",NY6,PH5,1949/07/24,1,WAS09,regular,0:00PM,day,false,kempe101,owenu901,,,"""Tom Thress""","""Tom Thress""",2024/05/04 7:07PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,2200,scanp101,rickb102,,,,,,
PH5194907242,"""version 7RS(19) of 07/07/92""",NY6,PH5,1949/07/24,2,WAS09,regular,0:00PM,day,false,owenu901,kempe101,,,"""Tom Thress""","""Tom Thress""",2024/05/04 7:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,2200,loper102,harrw101,,,7,,,
PH5194907251,"""version 7RS(19) of 07/07/92""",IN9,PH5,1949/07/25,1,PHI11,regular,0:00PM,night,false,,,,,"""Tom Thress""","""Tom Thress""",2024/05/04 8:31PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,7248,porta103,grifb102,butth101,,,,,
PH5194907252,"""version 7RS(19) of 07/07/92""",IN9,PH5,1949/07/25,2,PHI11,regular,0:00PM,night,false,,,,,"""Tom Thress""","""Tom Thress""",2024/05/05 6:47AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,7248,maddr101,millh104,,,,,,
PH5194907260,"""version 7RS(19) of 07/07/92""",IN9,PH5,1949/07/26,0,NWC01,regular,0:00PM,night,false,pricu901,moreu901,(none),canau901,"""Tom Thress""","""Tom Thress""",2024/05/05 9:20AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,1500,browb107,butth101,,,,,,
PH5194908242,"""version 7RS(19) of 07/07/92""",BLG,PH5,1949/08/24,2,PHI11,regular,0:00PM,night,false,,,,,"""Tom Thress""","""Tom Thress""",2024/05/22 2:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,rombb101,gainj102,,,,,,
CLE194904220,"""version 7RS(19) of 07/07/92""",DET,CLE,1949/04/22,0,CLE07,,0:00PM,day,false,summb901,honoj901,grieb901,stevj901,"""R.STIEGLITZ""","""R.STIEGLITZ""",1994/11/24 6:38AM,park,none,0,unknown,-1,unknown,unknown,unknown,150,63500,bearg102,troud101,,,,"""3""",,
CLE194904230,"""version 7RS(19) of 07/07/92""",DET,CLE,1949/04/23,0,CLE07,,0:00PM,day,false,honoj901,grieb901,stevj901,summb901,"""R.STIEGLITZ""","""R.STIEGLITZ""",1994/11/24 9:38AM,park,none,0,unknown,-1,unknown,unknown,unknown,155,25031,newhh101,zolds101,,,,"""3""",,
CLE194904260,"""version 7RS(19) of 07/07/92""",SLA,CLE,1949/04/26,0,CLE07,,0:00PM,day,false,grieb901,stevj901,summb901,honoj901,"""R.STIEGLITZ""","""R.STIEGLITZ""",1994/11/24 10:31AM,park,none,0,unknown,-1,unknown,unknown,unknown,99,8150,lemob101,embrr101,,,,"""3""",,
CLE194904270,"""version 7RS(19) of 07/07/92""",CHA,CLE,1949/04/27,0,CLE07,,0:00PM,day,false,hubbc901,berrc103,(none),papaj901,"""R.STIEGLITZ""","""R.STIEGLITZ""",1994/11/24 11:46AM,park,none,0,unknown,-1,unknown,unknown,unknown,151,9670,garcm101,getta101,,,,"""3""",,
CLE194905040,"""version 7RS(19) of 07/07/92""",PHA,CLE,1949/05/04,0,CLE07,,0:00PM,day,false,boyej901,romme101,passa901,mckib901,"""R.STIEGLITZ""","""R.STIEGLITZ""",1994/11/25 8:51AM,park,none,0,unknown,-1,unknown,unknown,unknown,158,15500,bearg102,fowld101,benta101,,,"""3""",,
CLE194905050,"""version 7RS(19) of 07/07/92""",BOS,CLE,1949/05/05,0,CLE07,,0:00PM,day,false,romme101,passa901,mckib901,boyej901,"""R.STIEGLITZ""","""R.STIEGLITZ""",1994/11/25 9:21AM,park,none,0,unknown,-1,unknown,unknown,unknown,135,15500,fellb101,kramj101,,,,"""3""",,
CLE194905070,"""version 7RS(19) of 07/07/92""",BOS,CLE,1949/05/07,0,CLE07,,0:00PM,day,false,passa901,mckib901,boyej901,romme101,"""STIEGLITZ/SMITH""","""R.STIEGLITZ""",1995/01/25 4:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,180,26037,garcm101,parnm101,,,,"""3""",,
CLE194905081,"""version 7RS(19) of 07/07/92""",WS1,CLE,1949/05/08,1,CLE07,,0:00PM,day,false,hubbc901,berrc103,(none),papaj901,"""STIEGLITZ/SMITH""","""R.STIEGLITZ""",1995/01/26 8:24AM,park,none,0,unknown,-1,unknown,unknown,unknown,135,0,scarr102,bearg102,,,,"""3""",,
CLE194905082,"""version 7RS(19) of 07/07/92""",WS1,CLE,1949/05/08,2,CLE07,,0:00PM,day,false,berrc103,papaj901,(none),hubbc901,"""R.STIEGLITZ""","""R.STIEGLITZ""",1994/11/28 7:51AM,park,none,0,unknown,-1,unknown,unknown,unknown,139,49750,hudss101,benta101,,,,"""3""",,
CLE194905100,"""version 7RS(19) of 07/07/92""",WS1,CLE,1949/05/10,0,CLE07,,0:00PM,day,false,papaj901,hubbc901,(none),berrc103,"""R.STIEGLITZ""","""R.STIEGLITZ""",1994/11/28 8:47AM,park,none,0,unknown,-1,unknown,unknown,unknown,105,6308,haefm101,groms101,,,,"""3""",,
CLE194905110,"""version 7RS(19) of 07/07/92""",NYA,CLE,1949/05/11,0,CLE07,,0:00PM,night,false,hubbc901,berrc103,mckib901,papaj901,"""R.STIEGLITZ""","""R.STIEGLITZ""",1994/11/25 9:47AM,park,none,0,unknown,-1,unknown,unknown,unknown,162,61400,benta101,portb102,garcm101,,,"""3""",,
CLE194905270,"""version 7RS(19) of 07/07/92""",CHA,CLE,1949/05/27,0,CLE07,,0:00PM,night,false,summb901,stevj901,(none),grieb901,"""R.STIEGLITZ""","""R.STIEGLITZ""",1995/01/26 12:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,113,33235,benta101,wighb101,,,,"""3""",,
CLE194905280,"""version 7RS(19) of 07/07/92""",CHA,CLE,1949/05/28,0,CLE07,,0:00PM,day,false,stevj901,grieb901,(none),summb901,"""R.STIEGLITZ""","""R.STIEGLITZ""",1995/01/26 1:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,185,10929,wynne101,judsh101,,,,"""3""",,
CLE194905291,"""version 7RS(19) of 07/07/92""",CHA,CLE,1949/05/29,1,CLE07,,0:00PM,day,false,grieb901,summb901,honoj901,stevj901,"""R.STIEGLITZ""","""R.STIEGLITZ""",1995/01/11 8:36AM,park,none,0,unknown,-1,unknown,unknown,unknown,135,0,gumpr101,groms101,,,,"""3""",,
CLE194905292,"""version 7RS(19) of 07/07/92""",CHA,CLE,1949/05/29,2,CLE07,,0:00PM,day,false,summb901,honoj901,stevj901,grieb901,"""R.STIEGLITZ""","""R.STIEGLITZ""",1995/01/11 9:16AM,park,none,0,unknown,-1,unknown,unknown,unknown,205,47769,paigs101,pierb101,,,,"""3""",,
CLE194905301,"""version 7RS(19) of 07/07/92""",SLA,CLE,1949/05/30,1,CLE07,,0:00PM,day,false,honoj901,summb901,grieb901,stevj901,"""R.STIEGLITZ""","""R.STIEGLITZ""",1995/01/09 2:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,180,0,bearg102,garvn102,,,,"""3""",,
CLE194905302,"""version 7RS(19) of 07/07/92""",SLA,CLE,1949/05/30,2,CLE07,,0:00PM,day,false,stevj901,honoj901,summb901,grieb901,"""R.STIEGLITZ""","""R.STIEGLITZ""",1995/01/10 10:26AM,park,none,0,unknown,-1,unknown,unknown,unknown,115,33809,garcm101,fannc101,,,,"""3""",,
